comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18,comp19,comp20,comp21,comp22,comp23,comp24,comp25,comp26,comp27,comp28,comp29,comp30,comp31,comp32,comp33,comp34,comp35,comp36,comp37,comp38,comp39,comp40,comp41,comp42,comp43,comp44,comp45,comp46,comp47,comp48,comp49,comp50,comp51,comp52,comp53,comp54,comp55,comp56,comp57,comp58,comp59,comp60
0.9665539486177561,-11.634357838824751,-9.815242299188718,-10.08260165171278,-2.1031127531426894,5.509465092894585,7.250027685540784,8.294523947509493,6.392143308800201,6.078842297453578,-4.557821798205417,8.433516068989494,3.95997989210584,-6.6038719893568985,0.3466838776823114,-4.02838152140309,0.5826483568405546,13.225195495036361,-8.284479033464123,8.745748043400376,-3.5738378444645758,-3.1787095356204964,7.090992988709774,2.076884295019356,-5.822735206143823,1.0626300079727022,7.72874828579097,-3.3871188951757563,-6.663643914802572,-1.9737599285058545,-0.8900739153556154,-1.4777879718298195,0.9485107501000235,-0.2587371559437258,2.3378406416442283,1.2951095978504474,-5.973885680299119,-0.3603796745496636,1.727525986744818,-3.2908135966745453,-2.5206708705492606,-4.48409711112938,3.699560316176325,-2.3421143082945055,-4.074386794684668,-6.182863302978003,0.4594582380804306,-1.9187625887563362,-4.221847349796133,0.6782219961820517,1.2905711962574289,2.9213660988852057,-4.1792885652664875,2.78901513095494,-2.1244318171285705,-4.545049683799517,-4.826163851697137,-0.5923483070195952,8.795698301473706,-1.019053273925606
-6.527597909798513,10.344386858875655,1.5601837611264884,-7.065552118881626,3.341717919828711,-4.32862412808466,7.136218725627324,3.4828870214150145,1.404412066753171,0.7841247692621243,1.6716219320469232,-3.5422706507285615,5.4666776069245975,1.9628807989939858,-1.086825283804567,-0.27833935728991177,-3.5673987698501275,6.850208439747243,-1.363199203130236,6.1659608512717075,-2.5517589986493534,-2.3649547908428805,3.094666920654392,2.965365614627362,-2.3397760412399875,6.705403351157145,-2.8216391489557644,1.014909291708132,-1.4039340719165323,-2.8030253446099445,-1.1305894060972745,0.3827457997420407,1.2691333080102458,0.6990206636895755,-2.766801015246797,-0.2684562899617266,-0.3907629639468123,2.4135006875486016,-0.24569231317076567,-3.0664585195940584,-2.253496698348566,-2.272350102250445,1.860800673959777,-2.673879693785115,-3.247424720916706,-0.7251723033730173,-2.831926782558869,-1.6009771959216974,-0.7200182270053254,2.113544461582086,2.0872381796960067,1.937188440444989,1.5730900306206275,-0.11844066362966596,1.4869063923483217,1.5420277028461202,-2.2985014962330608,1.5229547362837532,2.669635500313863,0.15731720214290923
-8.221475303194469,13.166035712308496,-3.835755432010581,7.914395856378828,-6.697738218234864,-5.780951028632605,2.1926264303285206,-3.4065063556617083,-4.867830590402267,-4.069514254883625,2.8910683283508303,-0.5574719089182202,1.695838008622337,0.697528794589499,3.7272224270593948,2.1841451451167253,1.8358352622472502,8.093422134674867,5.207706193783732,1.7333676541332146,-6.498057477285469,2.190344139938298,0.5172971961481944,4.301510592922599,-3.9519446213741394,3.9273524834020117,2.0051097549192924,0.03191693026750064,0.6753223293656831,-1.4696996360232868,-0.8903276661364758,2.03905626082934,-0.6020338278438491,1.142175214773975,-4.109955962140482,-0.3652762063852507,-0.685820981030631,1.9532419278577182,-1.7421676326887485,-1.4760102468144574,-0.3923666966341086,-0.962683557895653,3.3814949609715876,0.3783229383087692,-0.8694731417923924,-0.33545313269234645,-1.1752152379526413,0.38916402463606503,-1.353036846907113,0.08925894370857007,2.1055998485701792,2.8014535090046895,1.0076565528514523,1.3217968047985327,0.625143449188281,2.1898920780814533,-0.3286085489606744,1.3011592998493136,1.464777222858515,1.0915679952254702
0.18335795286713696,-9.453533177943017,-11.238557208438264,-11.135541774722146,0.9738365501013344,-0.48022614773184424,4.774475206568766,2.838218581506593,8.245845359989154,4.754762549210745,-3.9707766709433616,10.062639213411972,2.517526963357638,-6.833654921920144,2.246016555979744,-5.869332080019801,2.806999760666856,7.437884418101755,-8.645912984457368,4.31736825347388,-6.940693212026202,-1.2613264854684725,5.965606718495101,0.10224710017685988,-2.0784326500510533,-3.5962792963621397,2.149974790852677,-0.8755700225079994,0.008385968128435561,-2.392167005709352,0.9230125206964366,-1.2316534638617482,-1.5422599174015459,0.38154776697538695,-0.5721451868461136,-0.629767402794482,-0.3324895537778316,-1.8213370884614095,2.762141467628623,-5.431165503465192,-3.7563430211297373,-4.500280329482663,3.8778983692214437,-1.8012772423259782,-3.342439664552749,-2.3742929339332033,-2.533175194712539,-4.753186585022025,-2.6522317671781606,0.40897129393059994,1.338726010972689,3.722952929955642,-5.91221320383332,0.7955819161424458,-1.8090194695724744,-4.145990885041341,-7.366575279747848,-1.4934598034140063,7.549908217533278,-2.729751268491769
-16.918608375875248,17.2579788266558,-2.4551221414651825,2.1553087385924448,-0.9851465962988968,5.068298020617305,1.9892389113688356,5.362979108308805,5.43946059623544,-7.9136697682951995,4.828535409525758,5.2951309058057285,3.2967463926816025,-5.654062678178712,-8.906082904732752,1.3406818337919935,-1.2711024913337896,1.0893769652476608,2.4580903275681667,3.077073741220823,0.6975174613784855,1.1525109203403183,2.862440127800145,2.9553731039218696,0.07493109185075753,-0.6810736981153296,3.3382989725563164,-0.6311841203102365,-2.3396532065599485,-0.264635474018478,1.0608223644061667,2.083784496481223,-0.1790007941603966,-0.8468726708905561,-1.5878414763558764,0.2710916137488514,0.5560747586979514,-1.7857999095375785,-0.6850069500111837,-2.385324372938463,-0.8241914546371929,-0.8005059220938566,0.27983817604628014,-2.456725890775054,-2.8603375407856797,0.6301848178111964,-3.371793740699553,-1.3015056040429438,0.5963158987038788,-0.8288548472384724,0.8940536637902101,1.8757280880664622,2.622483469926804,1.6168184969017432,1.392991798626121,1.0056583647538648,-0.5931731767612782,2.832606880249773,-0.4611056124978143,-0.8734079403903319
-9.426287453668667,-12.269596846192359,-0.5828688515055278,-5.045823383530774,-11.87686256341873,-1.9021611294550782,5.75793844938361,13.818095913430312,5.7957581660992,6.3451545631370205,1.149890502728934,5.811932888566728,10.932247067044818,-8.144524223209661,6.617036930910078,-3.377162652353427,6.168769889404008,19.10428001332123,1.5764855244374225,13.836872572640392,-7.724653338364089,-4.284267353397782,14.757956172263988,10.89966838228333,-9.028397268989808,5.048084336552922,0.5093865656957413,-6.9938091463423735,0.17449225939447882,3.2392141171077897,0.9037278062348801,-1.722165572506714,-3.358708981109288,1.293394764552223,-5.092472487715671,0.18873428390104424,-0.3522628271182721,-3.2233538089784246,-0.5440217326777875,-6.01328192603451,-2.8811001677048838,-6.151230201655858,4.868942799188499,-1.2980400694956533,-4.655816012107477,-3.1410290385305033,-1.971209640313046,-0.19085601039527653,-4.808053566274296,-1.2397966106142915,6.2585642430235255,6.340019396532128,-7.2800164358963855,-1.5571689506029223,-0.20173589622227026,-2.606263631019848,-1.831849312216863,-1.2918182882843696,7.584578852807299,1.639944865679266
-9.408004034558505,6.27287950817907,0.2324882345775846,-4.580006665267293,-3.928265660803005,-2.6792175243180827,-1.1484859759717914,4.361359178103983,10.001397886427792,-2.025895282412912,-1.201571789534598,-1.5503071852608543,8.6077075369295,3.615989394673304,6.283432511382292,-3.4383315178895115,7.222636509051179,10.657831733730351,3.9760827241147045,7.3608395969969385,-2.111286040707885,4.9581215247118635,6.662131553936754,9.914190918637285,0.13512830051614289,1.1842076806013928,-1.4525827108185778,-2.8071112351641223,-0.3974996917189717,-3.2528964130764946,6.520802553961775,2.051343239242322,-2.0504594509919922,1.0342365574392771,-5.34907522843823,-0.21237932506991408,-0.27481198698295406,0.049585859888662265,-0.7910242537816372,-2.520600503326601,-0.053971917263931565,-1.1524040954250332,2.8015304281669966,1.221329687064725,-0.49654845975333756,2.43092547574087,1.2479090598471227,3.585188040936368,-5.068417105670315,-0.31615935485152624,4.499387269079389,0.9550480894739696,-1.5815117169005717,-0.8768299322720705,-0.045905854006494135,0.5328834277576976,1.5511067502916978,2.201478897045477,-1.9067966145219213,-0.6206370139448965
-7.584217073080314,11.532152677080727,-1.4057229276886858,3.1233217741518278,0.4809899898867742,-4.313902324910863,8.477746341727823,5.133991339248731,-1.7138257522767777,1.5214663150867822,5.991073249564355,-0.2591936726036187,-0.7606549700268245,3.697136961827319,-2.2561033241363435,1.9277699408198978,0.8512928997705809,8.404067456093665,8.85915074846575,-0.31109844348459337,-0.9381473927511024,1.4043823535133741,-0.8081939046446786,8.242485413916175,-4.950209904681915,3.971973078420983,1.529612340802654,-0.7839975900188154,1.8537434563831077,7.082153198820725,-2.0840226450167694,1.081622853066201,2.395455086522264,1.893091661672147,-7.034565424973978,-2.2416068681456505,-0.8661545826128002,0.13364117362324746,-2.8368142147734874,-3.392888080456084,-4.650876767102434,-2.591361146505882,2.1400692764614107,0.8614868262342514,0.6321894064211244,2.8055280355987198,-1.1464269249528574,-0.23423986107815642,-4.205185066781174,-1.4598403622762415,-0.6245704884832555,1.5135100247344941,2.7559795290126594,0.31684958781765027,-1.8218585451189946,0.538633864267751,-0.3009098866512018,1.3147858520474074,2.400452603898208,1.3976051551804138
-18.480592865512776,9.2303481766741,11.286494250360526,-1.4981511611721094,1.3314817817945728,-5.237461198769569,2.5311386336541037,10.418467323646482,-1.1723982398018293,1.513394788924319,1.6981356649963508,-0.3278541008809658,11.898886385771169,2.033250291675036,-0.3876029107104131,1.2069939923653474,0.6386527410123443,6.481600153891792,4.941402532325263,4.516528269678514,-3.9211141471904716,-1.707197293059925,12.88795932053371,6.633092173996003,-4.26357720379474,2.8332304926521488,-1.452425705514484,-4.7903968008721876,3.521200356061584,3.502522070232236,2.4860710524129366,-0.04545783513972784,-1.567714895074075,0.03128985141941237,-3.5341068371027067,-0.8240325101417398,-0.372861025474862,0.3512043415342028,-0.4148591224822631,-5.124726847028748,1.2992618932077127,-2.841977644151517,5.577132889960454,-0.28389785862950423,-0.22623320696397814,2.7531288722787215,-2.255950847265351,0.7019296115544462,-5.457755594232008,-2.6323627642264817,0.6398162783061669,-0.17593691954402063,0.15364714191013995,1.293754147153025,-0.6581116962944735,1.0529854618525893,-1.7002334777959913,-0.5043526167348692,-2.072468398119967,-0.056761950937396
-9.991997674035632,5.7566734548618905,-1.1627049175969264,-2.3742371985503326,-5.539280814655996,-4.814803893394566,-6.152871761394877,0.4960575294973191,4.835561385969286,1.931008095098972,9.464090635181224,1.7171884690803547,9.014536163887199,-6.778991827304424,4.623360602160125,-0.9201875258886547,3.10591429063032,7.325558122876591,1.4985621713258441,9.771356887368844,-0.2641982015974224,-0.49356488520462555,4.566570972690555,4.148937598891466,-8.147865553169847,1.5374748142953558,2.7240123051245977,-2.026026965705843,-0.834473615190469,3.3418184191139715,-0.012559805661864612,5.230734872135023,-2.524428407777802,-0.192797552720579,-3.6591543650892993,1.0724664555219228,-2.859426426139647,-1.321488909228112,-2.672187662703262,-2.51447254900092,-0.7031422335754511,-3.7800553831386754,3.1374805884210324,0.3357941611640607,0.4741029735892743,-0.6608602335924719,-1.7317733137644937,1.4616832897823615,-4.182172159750338,0.7717506238497575,3.8779342338243312,3.5083070940907564,-0.9366865301380294,-2.99933737128447,2.625462366953791,1.4202812764421857,1.777332498200762,2.9817343381045593,1.0090013497285923,0.05216073932982063
0.9067496772755721,-9.759059858101867,-6.544015836985781,-6.728492091072264,-0.9511111863988422,-1.8152917206540713,7.052765009748076,9.901773829744744,3.374803254806026,1.7290868883650885,-1.8834665058136648,9.902907061719919,8.476162374271773,-7.556749292811955,5.174852021012669,-4.065766589983493,3.95359016499701,10.385328037011789,-4.421865457814113,9.848044478017272,-9.700362272025908,-3.426911674476717,0.8595008150092619,2.739343117680582,-4.336854971270887,0.27421834789647215,1.4510397516813598,-4.7591368756507295,-1.6299139661488737,-3.011226363840101,-2.3165832147917724,-0.44909609680114876,-0.47951973254375246,-1.3834792316256765,-1.9399082670120968,0.6336609575894837,-0.7047877145372108,-2.2893426565729817,2.427464919092445,-6.109000006578344,-3.611044963045548,-7.140911733033743,4.23924875817113,-2.3623120800763964,-3.838528528130657,-2.529966839624115,-0.9962082641457217,-2.4723102115568376,-3.5971888626289226,-0.33944344672140286,3.3782856410509337,6.204283551853191,-7.434174513626184,-0.1433296237668469,-1.0469397372519773,-4.105787036321199,-4.107883208289459,-1.0114937102325017,9.186349165378505,-1.3124475481743434
-4.613285360849677,2.019537689371991,-3.6146631136552783,-0.9160409286241462,-5.383276588525194,0.3634399527811871,8.196923205181642,7.394379380501294,2.203727037864191,3.3505306245394175,-1.706722175963665,2.647535176845557,5.04553007836273,0.4765454823749414,1.9382619022998198,-1.1382870901635385,-1.8834833533207695,6.690530303746976,1.7004770968993461,7.4488205983069005,0.10136861165529543,-0.09199546016839455,2.0570018477781082,5.725330593020249,-4.69452841445037,1.140685206359003,-1.6365407621255987,-3.109329481696323,-1.6910880845946745,2.5539228085330365,-0.1651338241868041,3.1340194791720517,-0.18178259774250072,0.9953490965171196,-5.653578406320165,0.928356042523669,-1.7883229033807715,1.7851581400195444,0.9642793142713032,-3.0304646207061636,1.3005423599166777,-1.4930357383461654,1.230513597197165,0.6041134094210088,0.3435919072156769,3.668170484155423,-2.1111699757749363,-0.734720000561454,-1.8841705731907636,0.6011276515734466,3.2939735748936307,0.6100727997858997,-2.6627284526569226,1.7978812223976133,0.1543959214412037,-0.2546374154991613,-1.9785546791715642,1.2939724036579,2.6553031194276144,-0.7499723881566452
2.2475050394183187,5.003435551359376,-6.129905436373596,2.80055525415094,-5.27695366285276,-1.3504792666006729,-3.5224867284467534,2.237529159481301,4.536808512134438,-5.624375733872053,-1.702358850173741,-0.37282849289092135,9.141903169462896,-2.5482739011985225,2.981327719124578,-1.3813944346436213,2.2733097610498723,6.287678202192746,-3.5856555394371377,6.052944688360297,-2.70512341942021,4.166710696316388,5.6161588824622335,5.244891357022451,-1.2280072895040617,0.05755003682362059,-3.290872664118525,2.22124561110795,2.3161932723642815,0.3300925311507088,1.7787018238811876,4.248352940846626,-1.7950937821234119,-1.1424122222508986,-3.8091402860653876,0.23860979656907016,-0.3036343992125199,-2.4249527189102653,0.44260842848670895,-1.267177694898396,-1.2897330352635537,-0.6872044566086577,2.6289930096307654,-0.13778673921007678,-2.2954078294840103,-0.40158454848410285,-1.9207360380845588,0.8518138062072218,1.0329930316999167,-0.40210195808677157,2.270964343899012,3.550164624121178,-2.2474889016373707,-0.42768649572719225,1.8230421386088977,-0.08466998058752717,-1.6946322157792313,2.8154212720357736,0.6032002940772052,0.03150328055297724
-4.750089663614653,8.761425462608061,1.4188001718280492,3.500177390594806,-13.518057017866237,-2.712585771647272,-6.498303736903095,9.05037784860857,-5.3891786447038905,-9.778335088076828,3.4062012551975562,0.9513503368733593,7.46728829477296,-0.40182094199222645,4.432788944194696,-0.028470284985792627,3.9386251512631927,18.71782835810622,3.293856379778626,13.381407388039717,-5.4654802506145295,1.823363162903711,5.513850021173514,6.208687466946413,-6.505940005331058,2.935892179807579,1.9504008516721947,-4.660911144783288,-1.555433769033589,-0.07927527822127826,1.0441892021975023,1.7929567467403693,-2.9959608127488826,-2.7716753041260995,-5.032910732829967,3.5474436501112816,-1.9573846994135773,-1.57969781524211,-2.7686295064754813,-3.853570301186936,-0.5197844565112775,-2.9606858743444264,3.540525188066788,0.6303672868609714,-1.4978385391314006,-1.4225412489325187,-0.9296972339831088,3.7295679954669576,-4.286217013178501,0.8753076699156315,6.049385774097789,3.4976767647850897,-1.5850575221079481,-2.7559427989761107,4.1957999438709,3.149578467171918,2.291747362961903,4.241255881460643,1.460365013065842,1.1158697497278893
