,naAromAtom,nAromBond,BCUTc-1l,BCUTc-1h,BCUTp-1h,nBondsM,SpMin1_Bhm,SpMin2_Bhm,SpMin3_Bhm,SpMin4_Bhm,SpMax1_Bhv,SpMax2_Bhv,SpMin1_Bhv,SpMax1_Bhe,SpMax3_Bhe,SpMin1_Bhe,SpMin2_Bhe,SpMin4_Bhe,SpMin6_Bhe,SpMax1_Bhp,SpMax2_Bhp,SpMax3_Bhp,SpMin1_Bhp,SpMax1_Bhi,SpMin1_Bhi,SpMin2_Bhi,nAtomP,MDEC-33,MDEN-22,MDEN-23,piPC5,piPC7,piPC8,piPC9,piPC10,TpiPC,R_TpiPCTPC,nTRing,Name
53,0,0,-0.3403676025744317,0.20698581669156413,11.410254717595947,10.0,1.9558964541950397,1.9152819918806567,1.8102128511458655,1.7472906095525953,3.822719929822471,3.772452981687888,1.981860546434542,3.9589606071907686,3.7846173066100586,1.8514588792666284,1.804907220530912,1.596785933760336,1.4525836511201229,3.8084374274783523,3.76973032672602,3.709522741884199,1.9827568534493587,4.011705717486176,1.8176548018873573,1.7753106222919368,24,7.218159757155512,3.2088441599414264,2.4890249582822235,5.973809611869261,6.641182169740591,7.075808863978387,7.373374309910048,7.759187438507795,8.898365606955357,4.749513303049968,7.0,144.0
54,0,0,-0.2705874302613369,0.20220243290205334,11.61848933025668,12.0,1.9188555130188136,1.7551558964612886,1.665611121059522,1.5839336736975242,3.8761326450918734,3.68640048295759,1.9570547333321209,3.987442772223726,3.731014365627805,1.8502149764708624,1.7002380634668872,1.4656092569213788,1.058318980009325,3.860908769038314,3.666690378407178,3.5338404917102597,1.966783820173504,4.031179877790413,1.8212568497554689,1.651196455166111,28,12.538898774018064,6.892984949156798,2.315473039516732,6.073044534100405,6.934397209928558,7.4115562878111625,7.776115477098743,8.174984532943087,9.235325624670091,6.875922199865862,6.0,148.0
55,0,0,-0.30170408418272565,0.28951134187995764,10.969456076357872,8.0,1.9502903852175824,1.9157901558178332,1.7485463910650514,1.6940384115524578,3.8297260459222655,3.735434371241253,1.9799960088111503,3.935482141544584,3.7448827278563286,1.8163154845729708,1.7247406641129563,1.5992967553777742,1.19347905306444,3.8527730278626975,3.727252658090845,3.6181336464008176,1.9889700538302932,3.9805249060924255,1.7719363794473073,1.6624616840824082,11,7.329057144328782,0.5984084805885755,1.7146594070385748,5.5683445037610975,6.061456918928018,6.297109319933934,6.55250788703459,6.732210706467207,8.181160858023409,2.86677367576244,5.0,149.0
56,0,0,-0.3285234711462296,0.2389547658064607,13.288502175129931,12.0,1.9564375410204664,1.875976767947941,1.6316328621593013,1.6183390729356295,3.9351362212045777,3.77820457498356,1.9476977212728768,3.9852716692090047,3.807419464771826,1.851780277769521,1.8197034791695663,1.4699779915718625,1.2891474596112282,3.9638049959815183,3.7835511894201272,3.737838908957241,1.9403419902474195,4.004803925707896,1.8294182775188783,1.7995615869030297,21,14.495787432785953,1.7789378707511962,0.0,5.961005339623274,6.651571873589728,7.011213987350367,7.284134806195206,7.561641745588781,8.816111895794005,5.282915360501566,6.0,147.0
57,0,0,-0.38521217170710376,0.2020330852385272,11.640546800652187,10.0,1.9032068354623215,1.842724466443755,1.7375258411787284,1.5969422186454578,3.8616422797767593,3.6848831211895914,1.9317572389685604,3.980424496521565,3.7489989665483066,1.805864256928818,1.7630671745889688,1.3885859610941935,1.0687087386504754,3.844023146744913,3.6750607019743815,3.5750715944311557,1.9487921326880084,4.0240006374800625,1.7765042288819162,1.730459180296327,24,9.777830527185015,3.7740858294382615,1.7507820337135669,6.001414877961151,6.792344427470808,7.249215057114389,7.589335823170616,7.95892649305011,9.0641578617981,6.380354505169867,5.0,15.0
58,0,0,-0.4022239700110458,0.24526213616910156,11.700347269740044,13.0,1.9825550500384572,1.902491032724236,1.8763413684635195,1.7278028222453623,3.9371982202380056,3.866012542748224,2.0379277350803293,4.040237635318146,3.794242303190372,1.9368013059968885,1.8827891010992308,1.650802968715749,1.2872594583254666,4.063326658459932,3.8705955868795896,3.6737816157440575,2.0313418008229056,4.021958934078174,1.9362226106117442,1.8769710686421144,27,8.829222300859842,1.1407871289863851,0.8773826753016615,6.154858094016419,6.844815479208263,7.220373836723948,7.679251425953058,7.964503363551548,9.112727543109182,6.377637130801687,6.0,150.0
59,0,0,-0.3025639876803575,0.1733495722847141,11.150675844841377,9.0,1.9704039366987565,1.9333998232830751,1.920620156188505,1.6927272396698008,3.8523841493747697,3.7860467436381606,1.9900399768665475,3.9500411281788095,3.7749365783583335,1.86233130681393,1.8394713543736712,1.5746436008816374,1.2241282570606673,3.84533895058047,3.7788605237442487,3.633673954343109,1.9917887636322158,3.9937526199046336,1.8357120095368284,1.8084206951716624,12,8.302042774351056,0.5503212081491045,1.5861548576603024,5.855071922202427,6.322565239927285,6.580639137284948,6.882437470997847,7.0925737159746784,8.463370384718731,3.4450909090909088,5.0,152.0
60,0,0,-0.378088723729499,0.18590191080178875,11.540457794658947,11.0,1.9254128506380264,1.8952809590804447,1.8080428538617292,1.635750476895704,3.9505074508288995,3.77830925338515,2.0379599988720223,4.044342212106156,3.712283933922647,1.9303334349350976,1.8249215378684145,1.5321652649841604,1.0189282736728829,4.100105282728788,3.7708515317763265,3.5774966252841622,2.00850140366877,4.016793662789383,1.9520749407635227,1.7945324282151145,13,3.5395291959831154,0.9654893846056296,0.8772053214638599,5.793013608384143,6.385194398997727,6.642486801367255,6.947937068614969,7.170888478512505,8.491054533806544,5.208556149732622,4.0,151.0
61,0,0,-0.3423676881670927,0.2164939203519724,11.31973503091794,13.0,1.971736354267852,1.894843393145207,1.877786984492448,1.7447170636966507,3.936056233946024,3.855776635956205,1.9709724330020009,4.000014937738724,3.840585269621111,1.8948852224688515,1.8017925919830433,1.5792349810052435,1.3703813430742855,3.932272952516766,3.8526337902046035,3.754825222290047,1.965840540740708,4.018398654541127,1.8771442673205,1.782526972486537,14,18.099964019845725,0.36840314986403866,0.0,6.1463292576688975,6.7912214627261855,7.1981835771019425,7.398174092970465,7.69439280262942,8.958411469230219,4.969309462915602,8.0,153.0
62,0,0,-0.37809152944140345,0.2680187530226749,10.660999700004377,7.0,1.91127242154036,1.856016614841786,1.7659965769359454,1.6610398900657692,3.862814464045865,3.7050032363437824,1.9489615648665783,3.948647530228756,3.6060106003100487,1.814341802470676,1.7570203586126611,1.4812690980385286,1.018928273672879,3.8611066505564753,3.6748666699328116,3.403268577971944,1.9777582482006244,3.981479001998904,1.7908347607139912,1.719576284429565,9,8.452562736538782,0.4999999999999999,1.189207115002721,5.493061443340548,5.840641657373397,6.075346031088683,6.061456918928018,6.295266001439646,7.886832998955056,2.9018538713195197,5.0,154.0
63,0,0,-0.2728183332885832,0.2734713201736101,12.697494249636975,9.0,1.8497948250330671,1.7319961611216148,1.681613691759103,1.6273314299919648,3.8363634744172965,3.691299881071125,1.8748121681304688,3.905260484326332,3.741709498821925,1.7662139614645609,1.5977264601071806,1.4469674948799944,1.093803600716316,3.8910048011004768,3.7142536690570354,3.6078452618716232,1.872386646203276,3.9258516072658254,1.7369207044099029,1.577743417354781,17,9.862371892127012,1.1247884236391412,0.7186082239261685,5.545177444479562,6.1224928095143865,6.4150969591715965,6.769641976852503,7.01211529430638,8.309922989258318,4.445295404814003,4.0,155.0
64,0,0,-0.28325554091498645,0.21410183369555802,11.917402734640063,8.0,1.8069145694184483,1.6849856867425792,1.604389477934678,1.3644110419086954,3.77804239333156,3.67652733146689,1.8430483506181905,3.870585015663051,3.5818640471736987,1.7319948995058814,1.5876008390935514,1.1979517311859669,0.918028077972481,3.823549450880853,3.7180529357859413,3.3958206584394675,1.8293231577180824,3.883684746086242,1.7070725042173702,1.5717548345083097,12,6.50517800828668,1.095445115010332,0.0,5.267858159063328,5.811140992976701,6.093569770045137,6.3421214187211525,6.610696044717759,7.959275960116396,4.760399334442597,3.0,156.0
65,0,0,-0.2857667016241891,0.3508497413845953,11.124726469054112,10.0,1.84012125864098,1.7764643352950362,1.601341277556363,1.5042693900467634,3.842214812116156,3.675457209506495,1.9146076890256112,3.9670581854933946,3.65670488147597,1.780823234790469,1.6872464611990483,1.3097343210013832,1.0582822361439066,3.822500795399221,3.65120872897386,3.4574704035830504,1.936785910927035,4.012955967184098,1.7432107465162947,1.6492040894495448,24,9.059440696901904,3.4287265726027285,3.4338197865106843,5.872117789475416,6.606650186198214,6.9930151229329605,7.273092595999522,7.577121930876678,8.788745881938134,6.101395348837209,5.0,157.0
66,0,0,-0.3403878267792473,0.29070967608931464,10.385468154378431,10.0,1.990491752931456,1.9310993383077264,1.8196900644630056,1.6199044489124983,3.877554658936592,3.784989572695805,2.013988273519932,3.951531162125218,3.71151223598524,1.9188007180669575,1.83578198445708,1.5190912551043452,1.0359343750500245,3.8728523717746,3.7862385162828023,3.547312961769721,2.0175493872982253,3.9822342588981385,1.8949656513885456,1.8136042663113,23,7.477506306735769,0.33333333333333337,0.510137255503793,5.883322388488279,6.616065185132817,6.922643891475888,7.313886831633463,7.693025748417888,8.81922185757494,6.735059760956175,4.0,159.0
67,0,0,-0.3278216568783184,0.2907800607297057,10.768404839978764,11.0,1.9343975617025095,1.9073676943812816,1.7394381821739566,1.6756598624131234,3.8812337464641606,3.8296996682784887,1.9724502037717675,3.970114459558182,3.669168531386203,1.88653459452656,1.8237261515437369,1.487475513235743,1.0737686304645613,3.875337663932575,3.8301192398463573,3.524390831611881,1.9796811260405576,4.007051807590528,1.8702641763890484,1.8008461197955876,25,10.2917270913969,1.354350121791732,1.8072040072196895,6.001414877961151,6.755768921984255,7.117205503164344,7.404279118037268,7.8099470864767895,8.945202263959297,6.7339771729587365,5.0,16.0
68,0,0,-0.3780935199836503,0.23226526509615456,11.290794812980545,7.0,1.9142250256948887,1.87844765557388,1.8454962872811744,1.6964724930358694,3.872251335002672,3.6898830342490383,1.9487694530528592,3.956663935717604,3.605713860927043,1.8143238364216716,1.7592854313555708,1.5128010015830151,1.1093836020579468,3.8707022815597285,3.6665837506804513,3.4518211948733897,1.9696135285025236,3.9892849148066185,1.7907974360750825,1.7189753009889308,9,8.417081397848266,0.4999999999999999,1.189207115002721,5.5053315359323625,5.849324779946859,6.133398042996649,6.148468295917647,6.338594078203182,7.9229859587111955,2.8620331950207474,5.0,158.0
69,0,0,-0.38362342227013774,0.20187860188097065,10.999021260715633,9.0,1.9444832055708132,1.866948504274223,1.730072491583685,1.6069109039889014,3.8329897429778255,3.721052415258782,1.9948694134683445,3.934338996314541,3.7050921360432953,1.8759299314506657,1.7713709974101373,1.3873062735982646,1.0873145168637668,3.82074776479414,3.711391202374386,3.516560839025172,2.0087376362807854,3.971959734617872,1.8457550160148224,1.7423701289612188,21,9.233022607435958,3.401154748151653,0.0,5.834810737062606,6.447305862541213,6.765038976780541,7.172424577124845,7.40184157874383,8.644882552557126,6.029723991507431,3.0,160.0
70,0,0,-0.30182740259083274,0.4163878119174687,10.987101368313533,8.0,1.955980729994781,1.9254189912083617,1.9109537820024953,1.818418711077875,3.8743595923663663,3.7473150690296793,1.9828702871197088,3.9629107715177323,3.7856284964187066,1.86277457417994,1.819626691186216,1.6721663416988235,1.2871547811896271,3.8654582064081344,3.735850987265275,3.6386335149052136,1.9870591945842777,3.999364184744227,1.8460434364422609,1.7730125478824357,11,8.952826850132475,0.5984084805885755,1.7146594070385748,5.880532986400699,6.3818160174060985,6.665683717782406,6.980075940561763,7.2591161280971015,8.562740006372207,3.259813084112149,5.0,161.0
71,0,0,-0.31290767800508484,0.4167358054931854,11.271251858183927,8.0,1.9538557388377231,1.9258893562512247,1.6447824212355866,1.4212170678248195,3.8424043710747684,3.7701931320176367,1.9729979920247591,3.9346300213217673,3.71845255748389,1.852067927404203,1.8291845898119985,1.276528469307643,1.0189282736728766,3.837116813088494,3.782923315052952,3.5636961151367763,1.9675889565280784,3.974585192997884,1.8310354218015847,1.79235511635454,12,6.630809308036697,1.1501014802725489,1.0507639577696632,5.645446897643237,6.107022887742255,6.322565239927285,6.591673732008657,6.825460036255307,8.219056661060598,3.7137137137137137,4.0,163.0
72,0,0,-0.2851337063702754,0.3162456925169973,12.171438662895202,12.0,1.9364907297758944,1.901097028074484,1.703364102212694,1.5143425482667652,3.9599888798947824,3.8295514761155665,2.0419871841387485,4.056615001377994,3.724277244090743,1.9437238654355864,1.8551021684914284,1.3855950645644917,1.080994375757668,4.079584311334742,3.834402305827597,3.588059732077608,2.010471412399886,4.031586708216899,1.9559638360604683,1.8403211476657293,26,11.879018585456702,1.4490370645106372,0.0,5.913503005638269,6.46302945692067,6.745236349484363,6.961296045910168,7.243512974665482,8.574518258035509,5.7232432432432425,3.0,162.0
73,0,0,-0.34240489357108805,0.0989970952590388,10.847336571246318,12.0,2.0169291503626257,1.916570956680429,1.801975318291288,1.738820918120754,3.9148306619623794,3.877271076940678,2.0204185178425766,3.964751084206891,3.7470142217811264,1.9516680054526647,1.81915662183671,1.5862297619785624,1.254728307580594,3.915080789658927,3.877893741334094,3.6345355907264,2.01755982325378,3.986063725207371,1.9339664859534995,1.7986151645520818,17,8.515009163621139,0.31282279570627786,0.0,6.016157159698354,6.587550014824796,6.915723448631314,7.1569563646156364,7.249925536717987,8.675563527387679,5.857,7.0,164.0
74,0,0,-0.32011393941815897,0.22006736377493025,11.349234102303773,7.0,1.951962575298185,1.892180968356922,1.7377038830568106,1.5855736155421931,3.8169720829542015,3.7851666861261752,1.9740498155576,3.9202013287390063,3.713552523445713,1.8450756546669147,1.7868059177556954,1.3902122175893128,1.018928273672876,3.845344610233305,3.787991201840746,3.543999205040762,1.9818068594608635,3.960977382536044,1.8196775300907,1.7443549708373394,7,6.146914789524642,0.4999999999999999,0.977846044869802,5.5053315359323625,5.771441123130017,5.9939614273065684,6.023447592961032,6.089044875446847,7.809135398120537,2.7025246981339186,5.0,167.0
75,0,0,-0.3285131106080938,0.23893047069890835,13.153907748859966,10.0,1.956413913023036,1.8740902438371163,1.623187125322031,1.5408466091545965,3.9436659188045016,3.778418572840268,1.9476263126921736,3.991878619872733,3.8277012165356386,1.8513870261785677,1.8181413074510908,1.4312324331549306,1.275562590625133,3.976353904877221,3.783649352416161,3.765904921670173,1.9401586096873016,4.010662809342127,1.8287497275053388,1.7982332090584665,16,14.495787432785953,0.6506976368304991,0.0,5.872117789475416,6.4754327167040895,6.776506992372183,6.99117688712121,7.247792581767846,8.58223158759546,4.6798245614035086,6.0,168.0
76,0,0,-0.2961135014829125,0.1340564080286577,10.88049891919108,8.0,1.9554897241174949,1.9041724407824965,1.884966994038069,1.8168641494760167,3.8588387637632713,3.742588995114433,1.983203361052264,3.9547795403841115,3.7900146480572423,1.8386562189751792,1.8179251306059552,1.667791629117262,1.2552358757772726,3.8490400738132404,3.730793028483978,3.629910893957976,1.9873308957679927,3.9948572278561607,1.8193953606822575,1.772577992544826,11,9.150106670670107,0.5984084805885755,1.7146594070385748,5.780743515792329,6.248042874508428,6.55250788703459,6.827629234502852,7.1284959456800365,8.434680769841773,3.259915014164306,5.0,166.0
77,0,0,-0.3017084281096292,0.2895164572923269,10.778865092292847,8.0,1.9502847966533623,1.9157590220077727,1.7484562658247838,1.67613246592138,3.8081051359150666,3.724614503363759,1.9799953124975882,3.9358200881628167,3.744733956939917,1.816290585684365,1.724627418104168,1.5848562988373247,1.0903298568121678,3.793833163905946,3.701570657792296,3.5748176947182144,1.9889730902667044,3.981881634506404,1.7718999091334589,1.6623011470948048,11,7.329057144328782,0.9300868155290044,2.1188858239908983,5.5683445037610975,6.061456918928018,6.297109319933934,6.55250788703459,6.732210706467207,8.181160858023409,2.86677367576244,5.0,165.0
78,0,0,-0.3778218318679937,0.27645099240295445,10.930975925613554,9.0,1.95438133387946,1.8607831815461795,1.7209799663013197,1.694075773477169,3.875405472278895,3.769655821347536,2.0186032328582133,3.9906211496713837,3.760761596076458,1.8963881160380849,1.7761028911708394,1.4764966966407644,1.157181080239173,4.025063136922691,3.808208359897056,3.60505306540311,2.011758960710865,3.9904460673460864,1.8852525717194943,1.7875332226045868,17,5.520924368103002,1.3103706971044486,0.7952707287670507,5.645446897643237,6.369900982828227,6.742880635791902,6.944087208229528,7.261927092702751,8.511376306094673,5.150259067357513,3.0,170.0
79,0,0,-0.3788299295599351,0.28024253324476306,10.926125411809121,6.0,1.9240607164402612,1.8636075375287335,1.850896897957352,1.5859503474370718,3.8106061292810898,3.643343202859878,2.003239090659229,3.937098702418792,3.7412594139707966,1.8524266800374525,1.7235400725773344,1.39248637945453,1.2716485663625083,3.793022507578524,3.6247241908436,3.557076862497893,2.0267112495088133,3.985156208612301,1.8164771189542457,1.6774338564208215,15,14.47268871252992,1.793893175846222,2.4591526118050573,5.783825182329737,6.481577129276432,6.842683282238423,7.110696122978827,7.388327859577108,8.639056779173078,4.189169139465875,4.0,169.0
80,0,0,-0.3481282317692003,0.2222995233934827,11.272277697535882,11.0,1.9473934489974245,1.8381961848408617,1.7810108263608215,1.6705667068608865,3.832943297501732,3.77891975577416,2.019560198165048,3.97502348522413,3.8106126026052576,1.8759898727908808,1.7736648111072368,1.5936208641397938,1.2085253734704342,3.97181062603664,3.8116948497178407,3.664810997917656,2.0180723190979286,3.9863244054275113,1.8441920108017043,1.7808832511688082,21,11.42439127610827,3.401154748151653,1.6720613635486177,5.908082938168932,6.520621127558696,6.884486652042782,7.278628942320683,7.581209826196346,8.770594329891145,4.973745173745174,4.0,17.0
81,0,0,-0.3124371587012786,0.15956040443551114,11.091740314417363,8.0,1.9537738333410284,1.9012099176749009,1.7826350928038277,1.7241710785035265,3.8334912053178862,3.7570268700655265,1.9759925792732624,3.9399697177069632,3.7598803300419865,1.8380035143160065,1.80985676091802,1.5424319375787905,1.292727864997827,3.825456651040583,3.756555695041313,3.6230067099272913,1.9743786189141963,3.9857701118859774,1.8083022069569832,1.7791574511665535,12,6.384981803093983,0.552604724796058,1.5960122665080871,5.71373280550937,6.1463292576688975,6.4692503167957724,6.753437918597781,6.959398512133975,8.332548939252638,3.2092664092664087,5.0,171.0
82,0,0,-0.38095689795362586,0.22282438353992465,10.856001277888513,8.0,1.901902300003289,1.876163649915235,1.780781140251506,1.5463272119599902,3.824879497729319,3.6385020782094752,1.9558367918622812,3.9613133978299593,3.726279619198497,1.8108385800288391,1.7259054930585722,1.4356479870656145,1.0189282736728766,3.8026827706896937,3.6284509097932363,3.5547801253775413,1.9756266239476656,4.009945092878839,1.7723028571951343,1.6915691671992297,20,7.202338087242586,2.2497552362292668,2.6998297155478506,5.802118375377063,6.588926477533518,7.00033446027523,7.309881485824786,7.638679823876113,8.803123730829213,4.769892473118278,6.0,172.0
83,0,0,-0.2812364025190499,0.2011138091056665,11.36986306420099,10.0,1.9104584034708751,1.7824757476145965,1.6457063501161215,1.5832155006752662,3.9404705831256903,3.7617052088100063,1.9246064050654863,4.018175350797383,3.749252477277968,1.8461382573658829,1.7311073232122012,1.3705493063540355,1.1480509506704022,3.933075183923709,3.749064146787697,3.632964005753256,1.9286950248812145,4.0519718777897324,1.8274379491872563,1.6953974964674967,24,12.343117156546409,1.233742738922689,2.0740321155909167,6.0661080901037465,6.976348070447749,7.3969486026210145,7.674617497364363,8.00202481821611,9.155672970633878,6.2820172528201725,7.0,173.0
84,0,0,-0.3017134641166724,0.28954133517615505,11.01106768698599,9.0,1.9505543093733404,1.918076742171476,1.8808933514347643,1.7480610317587642,3.864305459680215,3.747341208280029,1.9802962263132524,3.953146736757807,3.770505183408856,1.84092010821252,1.8135433964355487,1.6585616381189645,1.2382551763376175,3.86165890476287,3.731753640218759,3.630026385086143,1.989214504457905,3.9922439433386137,1.8257532507523504,1.770337375597261,11,10.271880674102247,0.5984084805885755,1.7146594070385748,5.823045895483018,6.293419278846482,6.583409222158765,6.86171134048073,7.138073034044348,8.464425125877582,3.367897727272727,5.0,174.0
85,0,0,-0.2578706849881521,0.4426110360613491,10.651970606857738,8.0,1.9454886663674449,1.9280364621323185,1.6566070799031183,1.4273876734532744,3.8572542602526103,3.719380254830756,1.9615708473260964,3.9393726855425135,3.7148297059982096,1.8611981158098347,1.7909288705846618,1.3231215130559917,1.0303756683908611,3.853153739440613,3.725078607869962,3.5983951994114114,1.9596639734302992,3.97564708188035,1.842123567025488,1.743229725858578,11,5.311135918140115,1.1968169611771509,1.0636591793889976,5.594711379601838,6.056784013228625,6.2709884318582985,6.53813982376767,6.767343125265392,8.165363632473982,3.689401888772298,4.0,175.0
86,0,0,-0.2618918958006713,0.2808882819562152,9.960426785429737,10.0,1.90605670777026,1.8799860950414824,1.7153364111924625,1.3680846990653477,3.8267843441277822,3.774035872572125,1.9517529434149763,3.9289355990378354,3.7119020575888975,1.833957492408561,1.801782934634257,1.262400723810998,0.9183096077534584,3.817843045082875,3.7798187544652846,3.5634726122635754,1.962242302376296,3.9673261763077297,1.80534191888473,1.7784197425219677,24,6.72374519331288,3.70239306222688,0.0,5.697093486505405,6.133398042996649,6.558197802812269,6.774223886357614,7.074116816197362,8.358666283188,5.476251604621309,5.0,176.0
87,0,0,-0.3851940386251356,0.2087802347992153,12.194976187537645,14.0,1.9423751539708172,1.9077614648164207,1.795570258704358,1.7224909329190208,3.991667763934864,3.824044739206218,2.050702665700096,4.071859068118919,3.730088683298685,1.9602736748150356,1.8630525131176767,1.6066319642446256,1.273825725272365,4.13564367045013,3.814233265171176,3.6440827812109657,2.0177589686014508,4.03624665945902,1.9872664682778076,1.8365591558498118,29,9.356779523424981,3.7740858294382615,0.0,6.129050210060545,6.7226297948554485,6.9930151229329605,7.321849713788357,7.68662133494462,8.88723835429314,6.165247018739352,4.0,177.0
88,0,0,-0.2851403834330223,0.4167770776644382,11.919742100882257,12.0,1.935117149793392,1.895433369799852,1.703363043001565,1.5143520561278303,3.9505278800406702,3.82802484470522,2.038578121532556,4.048766789958643,3.733525155356375,1.9390457627240683,1.8537094842186899,1.4234123119882691,1.037258637031919,4.071119827054326,3.833630704373411,3.5963427127839083,2.00904199835676,4.026129120471345,1.949171668279404,1.839173749899196,26,9.555797021802425,1.4490370645106372,0.0,5.973809611869261,6.542471960506806,6.751101468936759,6.966967138613982,7.278628942320683,8.606485298894999,5.566191446028514,3.0,178.0
89,0,0,-0.3780905929285791,0.23200714017303284,10.042502929914548,7.0,1.8794129009457947,1.8548266646929443,1.7510389909018895,1.6139144398800684,3.8674215355333974,3.690545151033704,1.9462600187504968,3.956552775083481,3.6224924301797383,1.8175483565462576,1.7536378765118714,1.4301842571687915,1.0189282736728829,3.8587544575727,3.668670137793104,3.427684662842388,1.9688530777080402,3.985444871338672,1.7992770426342912,1.7168441915348491,9,7.555430677619207,0.4999999999999999,1.2778862084925449,5.525452939131784,5.8607862234658645,6.09807428216624,6.129050210060545,6.3403593037277535,7.927324360309794,3.0517621145374445,5.0,18.0
90,0,0,-0.3017786167905091,0.4173722290966089,11.003014909826577,8.0,1.9549338013498827,1.919284084157847,1.8212566876742555,1.7374952705314564,3.8783333968374123,3.747011974526632,1.9822314085524977,3.9657995791963305,3.7785280374598478,1.8653968498770783,1.8192062961772577,1.5280051984848932,1.2883791536425495,3.8694108154434668,3.7354815668321657,3.6349371780113233,1.9867186958255691,4.001633559854389,1.8490625207298368,1.7727039816118846,11,8.498706042684049,0.5984084805885755,1.7146594070385748,5.8607862234658645,6.354370040797352,6.642486801367255,6.932447891572509,7.218909707619059,8.529911963824013,3.2685603615235634,5.0,179.0
91,0,0,-0.3016940998306847,0.15941175306855745,10.95160362388842,9.0,1.9509568126054424,1.9374982091359172,1.9122657236793448,1.7381150424041163,3.846294409415716,3.741293887697828,1.9771174795662567,3.948174265365469,3.77215458975307,1.8402913498965825,1.8123539303217064,1.6558936489537548,1.3388090621037698,3.8385520221982623,3.726510441812824,3.627753512813153,1.9828531827378892,3.9920387990228505,1.8112111972029417,1.7663245867781818,11,8.042752679649876,0.8723878569318979,2.0484873378438766,5.817111159963203,6.336825731146441,6.610696044717759,6.912742820493176,7.160069207596128,8.490849216076635,3.5003594536304816,5.0,180.0
92,0,0,-0.30177603223893085,0.4173698386144653,10.993189048065037,8.0,1.951746192280482,1.919000792562288,1.7864347116468309,1.7337333673707769,3.8782642386877946,3.7370658345136745,1.9779191256154416,3.9655790223352985,3.7759991558312795,1.8653184575384432,1.8112654752307369,1.5266137721497672,1.2881445549398012,3.8693455714101703,3.7256607241001354,3.626133174680105,1.982217154709874,4.001265725060843,1.8490411448190889,1.7632489218901222,11,8.498706042684049,0.5984084805885755,1.7146594070385748,5.83773044716594,6.329720905522696,6.621405651764134,6.90875477931522,7.201170883281678,8.508152446764088,3.2895086321381144,5.0,181.0
93,0,0,-0.3793927044974981,0.2646123252367237,10.406840759308391,6.0,1.9038243239084087,1.8145173226666165,1.7892633495172867,1.4615360423959205,3.815196671259951,3.59270373186912,1.989825468752252,3.9322918158650166,3.6641122308045024,1.8512847369264227,1.6735940925974098,1.3558516258678133,1.0189282736728769,3.7985720469270583,3.566624430494522,3.4440171669576967,2.015558550052896,3.9777936572306576,1.8193791843361296,1.6205630749182791,15,7.86907420809178,1.9827032282500945,2.5557724169850897,5.739792912179233,6.405228458030843,6.705639094860003,7.00033446027523,7.180069874302796,8.507950610049305,4.569188191881919,4.0,182.0
94,0,0,-0.3317822203861411,0.4207546973851211,10.700885896096594,7.0,1.9631669799880536,1.800234438873714,1.7548252229652852,1.7081935243333588,3.8250678714336233,3.711185815164764,2.01305389061244,3.9423671378214658,3.764565676044016,1.875763118682664,1.7384127505631217,1.4928502113679525,1.2005267168493376,3.8117939523230735,3.6940781220904406,3.6055416966513913,2.0242884912748753,3.985581416600703,1.839155711652492,1.7106936581874712,8,6.7090620172810045,1.428616186970244,1.7379155577397758,5.655991810819852,6.137727054086233,6.4183649359362125,6.7945865808765,7.0833878476252945,8.348537825386098,3.394694533762058,5.0,183.0
95,0,0,-0.3493737682287768,0.2753528803667025,11.477589646970445,9.0,1.9616140390073216,1.93094861407617,1.710796725512714,1.6735041992821322,3.8441662868221136,3.803366174405861,1.9914382424334809,3.9506279988847286,3.730249355392772,1.8583363154766248,1.8298566775593648,1.5296449700293329,1.2882440347090984,3.833549752407125,3.811145315705737,3.573487831505161,1.9951475618332195,3.9931932528862792,1.8336302128276405,1.7942879881945624,9,5.770233015437131,1.313814579000539,1.2103139928725544,5.645446897643237,5.983936280687192,6.192362489474872,6.255750041753367,6.326149473155099,8.01565761455734,2.852968897266729,5.0,184.0
96,0,0,-0.3481319261928854,0.22231319326674695,12.628535673260323,11.0,1.9654161912609531,1.850216916240987,1.7815774233706785,1.6805925121025993,3.8569732753544455,3.775938187011488,2.037663737498857,3.996432150009681,3.8103865956944287,1.893731151440025,1.7845225619625091,1.577913478111431,1.3055224381782842,3.9841278692730575,3.8098473474817314,3.664999164672896,2.025873454240512,4.002566025182796,1.8688319667705258,1.7791496009438843,21,13.64255394951254,3.401154748151653,1.6338773813631562,5.9532433342877855,6.541029999189902,6.9137373506596855,7.3388881338388785,7.662937850461535,8.824383730256061,4.918234442836469,4.0,185.0
97,0,0,-0.3387390789198417,0.22416177926813186,10.211230452113467,9.0,1.9603837625773928,1.789486314730112,1.7546903473151654,1.6770981116615673,3.86921348419998,3.672322341092705,2.002794956873561,3.9553737395912547,3.736652642672487,1.9046386009104128,1.704944098884411,1.4630465381902134,1.2006971825066577,3.8590325350238723,3.66059275822726,3.5932994135122494,2.013827472656663,3.9827515186281985,1.8807944415428997,1.6803188694678188,18,7.308940094357514,0.6850067105944414,0.4005943545145988,5.7899601708972535,6.53524127101366,6.910750787961936,7.357556200910352,7.603897968521881,8.775858314797526,6.196172248803826,5.0,187.0
